Country,Year,Population
HIC,2003,1137953182
HIC,2004,1145971873
HIC,2005,1154156034
HIC,2006,1162908282
HIC,2007,1172156434
HIC,2008,1181962982
HIC,2009,1190790909
HIC,2010,1198787232
HIC,2011,1204631343
HIC,2012,1212058100
HIC,2013,1219556921
HIC,2014,1227211897
HIC,2015,1234714041
HIC,2016,1242137612
HIC,2017,1249066228
HKG,1960,3075605
HKG,1961,3168100
HKG,1962,3305200
HKG,1963,3420900
HKG,1964,3504600
HKG,1965,3597900
HKG,1966,3629900
HKG,1967,3722800
HKG,1968,3802700
HKG,1969,3863900
HKG,1970,3959000
HKG,1971,4045300
HKG,1972,4123600
HKG,1973,4241600
HKG,1974,4377800
HKG,1975,4461600
HKG,1976,4518000
HKG,1977,4583700
HKG,1978,4667500
HKG,1979,4929700
HKG,1980,5063100
HKG,1981,5183400
HKG,1982,5264500
HKG,1983,5345100
HKG,1984,5397900
HKG,1985,5456200
HKG,1986,5524600
HKG,1987,5580500
HKG,1988,5627600
HKG,1989,5686200
HKG,1990,5704500
HKG,1991,5752000
HKG,1992,5800500
HKG,1993,5901000
HKG,1994,6035400
HKG,1995,6156100
HKG,1996,6435500
HKG,1997,6489300
HKG,1998,6543700
HKG,1999,6606500
HKG,2000,6665000
HKG,2001,6714300
HKG,2002,6744100
HKG,2003,6730800
HKG,2004,6783500
HKG,2005,6813200
HKG,2006,6857100
HKG,2007,6916300
HKG,2008,6957800
HKG,2009,6972800
HKG,2010,7024200
HKG,2011,7071600
HKG,2012,7150100
HKG,2013,7178900
HKG,2014,7229500
HKG,2015,7291300
HKG,2016,7336600
HKG,2017,7391700
HND,1960,2038637
HND,1961,2096407
HND,1962,2155652
HND,1963,2216707
HND,1964,2280045
HND,1965,2346010
HND,1966,2414807
HND,1967,2486414
HND,1968,2560727
HND,1969,2637517
HND,1970,2716659
HND,1971,2798125
HND,1972,2882113
HND,1973,2968994
HND,1974,3059254
HND,1975,3153261
HND,1976,3251158
HND,1977,3352835
HND,1978,3458104
HND,1979,3566665
HND,1980,3678286
HND,1981,3792938
HND,1982,3910657
HND,1983,4031349
HND,1984,4154887
HND,1985,4281189
HND,1986,4410158
HND,1987,4541804
HND,1988,4676361
HND,1989,4814137
HND,1990,4955328
HND,1991,5099951
HND,1992,5247836
HND,1993,5398805
HND,1994,5552625
HND,1995,5709051
HND,1996,5867849
HND,1997,6028882
HND,1998,6192026
HND,1999,6357221
HND,2000,6524283
HND,2001,6693061
HND,2002,6863157
HND,2003,7033821
HND,2004,7204153
HND,2005,7373430
HND,2006,7541406
HND,2007,7707972
HND,2008,7872658
HND,2009,8035021
HND,2010,8194778
HND,2011,8351600
HND,2012,8505646
HND,2013,8657785
HND,2014,8809216
HND,2015,8960829
HND,2016,9112867
HND,2017,9265067
HPC,1960,162495580
HPC,1961,166348536
HPC,1962,170348129
HPC,1963,174502178
HPC,1964,178820615
HPC,1965,183311108
HPC,1966,187976481
HPC,1967,192817243
HPC,1968,197836081
HPC,1969,203035027
HPC,1970,208415064
HPC,1971,213978472
HPC,1972,219724282
HPC,1973,225645580
HPC,1974,231732881
HPC,1975,237979218
HPC,1976,244394102
HPC,1977,250981876
HPC,1978,257725573
HPC,1979,264602415
HPC,1980,271603169
HPC,1981,278728186
HPC,1982,286006012
HPC,1983,293492340
HPC,1984,301260428
HPC,1985,309370058
HPC,1986,317825339
HPC,1987,326631480
HPC,1988,335847788
HPC,1989,345544609
HPC,1990,355762200
HPC,1991,366551884
HPC,1992,377879250
HPC,1993,389594161
HPC,1994,401488248
HPC,1995,413418810
HPC,1996,425324425
HPC,1997,437269757
HPC,1998,449393754
HPC,1999,461899663
HPC,2000,474935556
HPC,2001,488553040
HPC,2002,502710676
HPC,2003,517352559
HPC,2004,532385197
HPC,2005,547744433
HPC,2006,563415107
HPC,2007,579434057
HPC,2008,595849807
HPC,2009,612731524
HPC,2010,630127436
HPC,2011,648053253
HPC,2012,666488623
HPC,2013,685401960
HPC,2014,704745420
HPC,2015,724482652
HPC,2016,744602976
HPC,2017,765112280
HRV,1960,4140000
HRV,1961,4171672
HRV,1962,4202104
HRV,1963,4231408
HRV,1964,4259680
HRV,1965,4287000
HRV,1966,4313000
HRV,1967,4339000
HRV,1968,4364000
HRV,1969,4387000
HRV,1970,4411000
HRV,1971,4435000
HRV,1972,4457000
HRV,1973,4478000
HRV,1974,4497000
HRV,1975,4514000
HRV,1976,4530000
HRV,1977,4532000
HRV,1978,4556000
HRV,1979,4571000
HRV,1980,4588000
HRV,1981,4608000
HRV,1982,4635000
HRV,1983,4659000
HRV,1984,4680000
HRV,1985,4701000
HRV,1986,4722000
HRV,1987,4740000
HRV,1988,4757000
HRV,1989,4767000
HRV,1990,4780000
HRV,1991,4510000
HRV,1992,4470000
HRV,1993,4640000
HRV,1994,4650000
HRV,1995,4669000
HRV,1996,4494000
HRV,1997,4572000
HRV,1998,4501000
HRV,1999,4554000
HRV,2000,4426000
HRV,2001,4440000
HRV,2002,4440000
HRV,2003,4440000
HRV,2004,4439000
HRV,2005,4442000
HRV,2006,4440000
HRV,2007,4436000
HRV,2008,4434508
HRV,2009,4429078
HRV,2010,4417781
HRV,2011,4280622
HRV,2012,4267558
HRV,2013,4255689
HRV,2014,4238389
HRV,2015,4203604
HRV,2016,4174349
HRV,2017,4125700
HTI,1960,3866159
HTI,1961,3943364
HTI,1962,4022593
HTI,1963,4103730
HTI,1964,4186640
HTI,1965,4271133
HTI,1966,4357484
HTI,1967,4445530
HTI,1968,4534234
HTI,1969,4622208
HTI,1970,4708642
HTI,1971,4793155
HTI,1972,4876560
HTI,1973,4960657
HTI,1974,5047944
HTI,1975,5140357
HTI,1976,5238245
HTI,1977,5341419
HTI,1978,5450549
HTI,1979,5566266
HTI,1980,5688836
HTI,1981,5818671
HTI,1982,5955267
HTI,1983,6096692
HTI,1984,6240329
HTI,1985,6384195
HTI,1986,6527543
HTI,1987,6670568
HTI,1988,6813348
HTI,1989,6956300
HTI,1990,7099732
HTI,1991,7243391
HTI,1992,7386975
HTI,1993,7530705
HTI,1994,7674911
HTI,1995,7819806
HTI,1996,7965553
HTI,1997,8111951
HTI,1998,8258483
HTI,1999,8404398
HTI,2000,8549200
HTI,2001,8692567
HTI,2002,8834733
HTI,2003,8976552
HTI,2004,9119178
HTI,2005,9263404
HTI,2006,9409457
HTI,2007,9556889
HTI,2008,9705029
HTI,2009,9852870
HTI,2010,9999617
HTI,2011,10145054
HTI,2012,10289210
HTI,2013,10431776
HTI,2014,10572466
HTI,2015,10711061
HTI,2016,10847334
HTI,2017,10981229
HUN,1960,9983967
HUN,1961,10029321
HUN,1962,10061734
HUN,1963,10087947
HUN,1964,10119835
HUN,1965,10147935
HUN,1966,10178653
HUN,1967,10216604
HUN,1968,10255815
HUN,1969,10298723
HUN,1970,10337910
HUN,1971,10367537
HUN,1972,10398489
HUN,1973,10432055
HUN,1974,10478720
HUN,1975,10540525
HUN,1976,10598677
HUN,1977,10648031
HUN,1978,10684822
HUN,1979,10704152
HUN,1980,10711122
HUN,1981,10711848
HUN,1982,10705535
HUN,1983,10689463
HUN,1984,10668095
HUN,1985,10648713
HUN,1986,10630564
HUN,1987,10612741
HUN,1988,10596487
HUN,1989,10481719
HUN,1990,10373988
HUN,1991,10373400
HUN,1992,10369341
HUN,1993,10357523
HUN,1994,10343355
HUN,1995,10328965
HUN,1996,10311238
HUN,1997,10290486
HUN,1998,10266570
HUN,1999,10237530
HUN,2000,10210971
HUN,2001,10187576
HUN,2002,10158608
HUN,2003,10129552
HUN,2004,10107146
HUN,2005,10087065
HUN,2006,10071370
HUN,2007,10055780
HUN,2008,10038188
HUN,2009,10022650
HUN,2010,10000023
HUN,2011,9971727
HUN,2012,9920362
HUN,2013,9893082
HUN,2014,9866468
HUN,2015,9843028
HUN,2016,9814023
HUN,2017,9781127
IBD,1960,1917374485
IBD,1961,1938089345
IBD,1962,1971767956
IBD,1963,2017341249
IBD,1964,2063005443
IBD,1965,2109873877
IBD,1966,2159939612
IBD,1967,2209648249
IBD,1968,2260717665
IBD,1969,2313952139
IBD,1970,2368641004
IBD,1971,2424660263
IBD,1972,2479752450
IBD,1973,2534559971
IBD,1974,2588511538
IBD,1975,2640675903
IBD,1976,2691718260
IBD,1977,2741668827
IBD,1978,2792125959
IBD,1979,2843527329
IBD,1980,2895417606
IBD,1981,2948771303
IBD,1982,3004918683
IBD,1983,3061651491
IBD,1984,3117857853
IBD,1985,3174933339
IBD,1986,3233584114
IBD,1987,3293767162
IBD,1988,3354131701
IBD,1989,3413636631
IBD,1990,3471574806
IBD,1991,3527564517
IBD,1992,3581733333
IBD,1993,3634874959
IBD,1994,3687117639
IBD,1995,3738698415
IBD,1996,3789573048
IBD,1997,3840453296
IBD,1998,3890434565
IBD,1999,3939169000
IBD,2000,3986056196
IBD,2001,4032084833
IBD,2002,4077072173
IBD,2003,4121738823
IBD,2004,4166120812
IBD,2005,4210445215
IBD,2006,4254416829
IBD,2007,4297926816
IBD,2008,4341646260
IBD,2009,4385943475
IBD,2010,4430022932
IBD,2011,4474450995
IBD,2012,4519551913
IBD,2013,4564885065
IBD,2014,4610015643
IBD,2015,4654714482
IBD,2016,4699231955
IBD,2017,4743263932
IBT,1960,2299864225
IBT,1961,2329888869
IBT,1962,2373238349
IBT,1963,2428869004
IBT,1964,2485008106
IBT,1965,2542784929
IBT,1966,2604231797
IBT,1967,2665770490
IBT,1968,2729022478
IBT,1969,2794658516
IBT,1970,2861878186
IBT,1971,2930528765
IBT,1972,2998418215
IBT,1973,3066318991
IBT,1974,3133856412
IBT,1975,3200230100
IBT,1976,3266159737
IBT,1977,3331644562
IBT,1978,3398253256
IBT,1979,3466364397
IBT,1980,3535475763
IBT,1981,3606560912
IBT,1982,3680972747
IBT,1983,3756519726
IBT,1984,3832103028
IBT,1985,3909126217
IBT,1986,3988290155
IBT,1987,4069534858
IBT,1988,4151491693
IBT,1989,4233121326
IBT,1990,4313726002
IBT,1991,4392785982
IBT,1992,4470537759
IBT,1993,4547598821
IBT,1994,4623980430
IBT,1995,4699923937
IBT,1996,4775395700
IBT,1997,4851072372
IBT,1998,4925950743
IBT,1999,4999779253
IBT,2000,5072466718
IBT,2001,5144856232
IBT,2002,5216716203
IBT,2003,5288758037
IBT,2004,5361007554
IBT,2005,5433668431
IBT,2006,5506476109
IBT,2007,5579375555
IBT,2008,5653072135
IBT,2009,5727963757
IBT,2010,5803571023
IBT,2011,5880131377
IBT,2012,5957668177
IBT,2013,6036113018
IBT,2014,6114993204
IBT,2015,6194062653
IBT,2016,6273584648
IBT,2017,6353204601
IDA,1960,382489740
IDA,1961,391799524
IDA,1962,401470393
IDA,1963,411527755
IDA,1964,422002663
IDA,1965,432911052
IDA,1966,444292185
IDA,1967,456122241
IDA,1968,468304813
IDA,1969,480706377
IDA,1970,493237182
IDA,1971,505868502
IDA,1972,518665765
IDA,1973,531759020
IDA,1974,545344874
IDA,1975,559554197
IDA,1976,574441477
IDA,1977,589975735
IDA,1978,606127297
IDA,1979,622837068
IDA,1980,640058157
IDA,1981,657789609
IDA,1982,676054064
IDA,1983,694868235
IDA,1984,714245175
IDA,1985,734192878
IDA,1986,754706041
IDA,1987,775767696
IDA,1988,797359992
IDA,1989,819484695
IDA,1990,842151196
IDA,1991,865221465
IDA,1992,888804426
IDA,1993,912723862
IDA,1994,936862791
IDA,1995,961225522
IDA,1996,985822652
IDA,1997,1010619076
IDA,1998,1035516178
IDA,1999,1060610253
IDA,2000,1086410522
IDA,2001,1112771399
IDA,2002,1139644030
IDA,2003,1167019214
IDA,2004,1194886742
IDA,2005,1223223216
IDA,2006,1252059280
IDA,2007,1281448739
IDA,2008,1311425875
IDA,2009,1342020282
IDA,2010,1373548091
IDA,2011,1405680382
IDA,2012,1438116264
IDA,2013,1471227953
IDA,2014,1504977561
IDA,2015,1539348171
IDA,2016,1574352693
IDA,2017,1609940669
IDB,1960,123195063
IDB,1961,126145959
IDB,1962,129235885
IDB,1963,132460233
IDB,1964,135810058
IDB,1965,139283107
IDB,1966,142884219
IDB,1967,146618832
IDB,1968,150482659
IDB,1969,154472531
IDB,1970,158588589
IDB,1971,162826704
IDB,1972,167198554
IDB,1973,171751733
IDB,1974,176545424
IDB,1975,181619647
IDB,1976,186993690
IDB,1977,192650981
IDB,1978,198566333
IDB,1979,204695751
IDB,1980,211007189
IDB,1981,217484839
IDB,1982,224129826
IDB,1983,230943958
IDB,1984,237935069
IDB,1985,245102022
IDB,1986,252445129
IDB,1987,259944139
IDB,1988,267549711
IDB,1989,275200141
IDB,1990,282899816
IDB,1991,290487021
IDB,1992,298118128
IDB,1993,305759721
IDB,1994,313402026
IDB,1995,321107441
IDB,1996,328964394
IDB,1997,336924643
IDB,1998,344939833
IDB,1999,352915069
IDB,2000,361050467
IDB,2001,369246309
IDB,2002,377544104
IDB,2003,385980348
IDB,2004,394625729
IDB,2005,403526930
IDB,2006,412705870
IDB,2007,422204235
IDB,2008,432032769
IDB,2009,442179341
IDB,2010,452947421
IDB,2011,463997812
IDB,2012,474993526
IDB,2013,486261860
IDB,2014,497751634
IDB,2015,509396383
IDB,2016,521159047
IDB,2017,533023458
IDN,1960,87792515
IDN,1961,90138235
IDN,1962,92558005
IDN,1963,95055665
IDN,1964,97638029
IDN,1965,100308894
IDN,1966,103067354
IDN,1967,105907403
IDN,1968,108821564
IDN,1969,111800091
IDN,1970,114834780
IDN,1971,117921998
IDN,1972,121059513
IDN,1973,124242298
IDN,1974,127465231
IDN,1975,130724115
IDN,1976,134010690
IDN,1977,137322118
IDN,1978,140665856
IDN,1979,144053518
IDN,1980,147490365
IDN,1981,150978840
IDN,1982,154506265
IDN,1983,158044343
IDN,1984,161555583
IDN,1985,165012196
IDN,1986,168402025
IDN,1987,171728917
IDN,1988,175000916
IDN,1989,178233223
IDN,1990,181436821
IDN,1991,184615979
IDN,1992,187766086
IDN,1993,190879523
IDN,1994,193945272
IDN,1995,196957849
IDN,1996,199914831
IDN,1997,202826465
IDN,1998,205715544
IDN,1999,208612556
IDN,2000,211540429
IDN,2001,214506502
IDN,2002,217508059
IDN,2003,220545214
IDN,2004,223614649
IDN,2005,226712730
IDN,2006,229838202
IDN,2007,232989141
IDN,2008,236159276
IDN,2009,239340478
IDN,2010,242524123
IDN,2011,245707511
IDN,2012,248883232
IDN,2013,252032263
IDN,2014,255131116
IDN,2015,258162113
IDN,2016,261115456
IDN,2017,263991379
IDX,1960,259294677
IDX,1961,265653565
IDX,1962,272234508
IDX,1963,279067522
IDX,1964,286192605
IDX,1965,293627945
IDX,1966,301407966
IDX,1967,309503409
IDX,1968,317822154
IDX,1969,326233846
IDX,1970,334648593
IDX,1971,343041798
IDX,1972,351467211
IDX,1973,360007287
IDX,1974,368799450
IDX,1975,377934550
IDX,1976,387447787
IDX,1977,397324754
IDX,1978,407560964
IDX,1979,418141317
IDX,1980,429050968
IDX,1981,440304770
IDX,1982,451924238
IDX,1983,463924277
IDX,1984,476310106
IDX,1985,489090856
IDX,1986,502260912
IDX,1987,515823557
IDX,1988,529810281
IDX,1989,544284554
IDX,1990,559251380
IDX,1991,574734444
IDX,1992,590686298
IDX,1993,606964141
IDX,1994,623460765
IDX,1995,640118081
IDX,1996,656858258
IDX,1997,673694433
IDX,1998,690576345
IDX,1999,707695184
IDX,2000,725360055
IDX,2001,743525090
IDX,2002,762099926
IDX,2003,781038866
IDX,2004,800261013
IDX,2005,819696286
IDX,2006,839353410
IDX,2007,859244504
IDX,2008,879393106
IDX,2009,899840941
IDX,2010,920600670
IDX,2011,941682570
IDX,2012,963122738
IDX,2013,984966093
IDX,2014,1007225927
IDX,2015,1029951788
IDX,2016,1053193646
IDX,2017,1076917211
IMN,1960,48442
IMN,1961,48281
IMN,1962,48418
IMN,1963,48800
IMN,1964,49391
IMN,1965,50141
IMN,1966,51049
IMN,1967,52118
IMN,1968,53254
IMN,1969,54376
IMN,1970,55425
IMN,1971,56352
IMN,1972,57154
IMN,1973,57900
IMN,1974,58655
IMN,1975,59478
IMN,1976,60428
IMN,1977,61443
IMN,1978,62406
IMN,1979,63151
IMN,1980,63551
IMN,1981,63540
IMN,1982,63191
IMN,1983,62730
IMN,1984,62487
IMN,1985,62696
IMN,1986,63441
IMN,1987,64630
IMN,1988,66047
IMN,1989,67388
IMN,1990,68429
IMN,1991,69096
IMN,1992,69475
IMN,1993,69656
IMN,1994,69818
IMN,1995,70070
IMN,1996,70431
IMN,1997,70869
IMN,1998,71390
IMN,1999,71952
IMN,2000,72554
IMN,2001,73192
IMN,2002,73870
IMN,2003,74587
IMN,2004,75341
IMN,2005,76118
IMN,2006,76914
IMN,2007,77727
IMN,2008,78534
IMN,2009,79325
IMN,2010,80072
IMN,2011,80759
IMN,2012,81406
IMN,2013,82013
IMN,2014,82590
IMN,2015,83167
IMN,2016,83737
IMN,2017,84287
IND,1960,449480608
IND,1961,458494963
IND,1962,467852537
IND,1963,477527970
IND,1964,487484535
IND,1965,497702365
IND,1966,508161935
IND,1967,518889779
IND,1968,529967317
IND,1969,541505076
IND,1970,553578513
IND,1971,566224812
IND,1972,579411513
IND,1973,593058926
IND,1974,607050255
IND,1975,621301720
IND,1976,635771734
IND,1977,650485030
IND,1978,665502284
IND,1979,680915804
IND,1980,696783517
IND,1981,713118032
IND,1982,729868013
IND,1983,746949067
IND,1984,764245202
IND,1985,781666671
IND,1986,799181436
IND,1987,816792741
IND,1988,834489322
IND,1989,852270034
IND,1990,870133480
IND,1991,888054875
IND,1992,906021106
IND,1993,924057817
IND,1994,942204249
IND,1995,960482795
IND,1996,978893217
IND,1997,997405318
IND,1998,1015974042
IND,1999,1034539214
IND,2000,1053050912
IND,2001,1071477855
IND,2002,1089807112
IND,2003,1108027848
IND,2004,1126135777
IND,2005,1144118674
IND,2006,1161977719
IND,2007,1179681239
IND,2008,1197146906
IND,2009,1214270132
IND,2010,1230980691
IND,2011,1247236029
IND,2012,1263065852
IND,2013,1278562207
IND,2014,1293859294
IND,2015,1309053980
IND,2016,1324171354
IND,2017,1339180127
IRL,1960,2828600
IRL,1961,2824400
IRL,1962,2836050
IRL,1963,2852650
IRL,1964,2866550
IRL,1965,2877300
IRL,1966,2888800
IRL,1967,2902450
IRL,1968,2915550
IRL,1969,2932650
IRL,1970,2957250
IRL,1971,2992050
IRL,1972,3036850
IRL,1973,3085950
IRL,1974,3137500
IRL,1975,3189550
IRL,1976,3238050
IRL,1977,3282200
IRL,1978,3329100
IRL,1979,3373750
IRL,1980,3412800
IRL,1981,3453000
IRL,1982,3485800
IRL,1983,3510600
IRL,1984,3532423
IRL,1985,3538082
IRL,1986,3539690
IRL,1987,3540057
IRL,1988,3524949
IRL,1989,3511009
IRL,1990,3513974
IRL,1991,3534235
IRL,1992,3558430
IRL,1993,3576261
IRL,1994,3590386
IRL,1995,3608841
IRL,1996,3637510
IRL,1997,3674171
IRL,1998,3712696
IRL,1999,3754786
IRL,2000,3805174
IRL,2001,3866243
IRL,2002,3931947
IRL,2003,3996521
IRL,2004,4070262
IRL,2005,4159914
IRL,2006,4273591
IRL,2007,4398942
IRL,2008,4489544
IRL,2009,4535375
IRL,2010,4560155
IRL,2011,4580084
IRL,2012,4599533
IRL,2013,4623816
IRL,2014,4657740
IRL,2015,4701957
IRL,2016,4755335
IRL,2017,4813608
IRN,1960,21906903
IRN,1961,22480418
IRN,1962,23071429
IRN,1963,23680432
IRN,1964,24308085
IRN,1965,24955115
IRN,1966,25624656
IRN,1967,26318119
IRN,1968,27032943
IRN,1969,27765243
IRN,1970,28514010
IRN,1971,29281268
IRN,1972,30074298
IRN,1973,30904271
IRN,1974,31785500
IRN,1975,32730554
IRN,1976,33737768
IRN,1977,34810723
IRN,1978,35972652
IRN,1979,37252659
IRN,1980,38668220
IRN,1981,40217629
IRN,1982,41883332
IRN,1983,43645092
IRN,1984,45474708
IRN,1985,47342702
IRN,1986,49256842
IRN,1987,51197482
IRN,1988,53075618
IRN,1989,54777114
IRN,1990,56226185
IRN,1991,57375584
IRN,1992,58260738
IRN,1993,58991218
IRN,1994,59725125
IRN,1995,60575644
IRN,1996,61583089
IRN,1997,62710557
IRN,1998,63900630
IRN,1999,65062660
IRN,2000,66131854
IRN,2001,67096414
IRN,2002,67983330
IRN,2003,68812713
IRN,2004,69617100
IRN,2005,70421811
IRN,2006,71227880
IRN,2007,72031103
IRN,2008,72845542
IRN,2009,73687565
IRN,2010,74567511
IRN,2011,75491582
IRN,2012,76453574
IRN,2013,77435384
IRN,2014,78411092
IRN,2015,79360487
IRN,2016,80277428
IRN,2017,81162788
IRQ,1960,7289761
IRQ,1961,7475352
IRQ,1962,7674223
IRQ,1963,7888914
IRQ,1964,8122199
IRQ,1965,8375793
IRQ,1966,8651164
IRQ,1967,8947404
IRQ,1968,9260682
IRQ,1969,9585576
IRQ,1970,9917983
IRQ,1971,10255903
IRQ,1972,10599845
IRQ,1973,10951166
IRQ,1974,11312305
IRQ,1975,11684589
IRQ,1976,12068168
IRQ,1977,12460914
IRQ,1978,12859094
IRQ,1979,13257799
IRQ,1980,13653356
IRQ,1981,14046540
IRQ,1982,14438309
IRQ,1983,14825789
IRQ,1984,15205501
IRQ,1985,15576395
IRQ,1986,15936375
IRQ,1987,16290149
IRQ,1988,16651807
IRQ,1989,17040190
IRQ,1990,17469005
IRQ,1991,17942715
IRQ,1992,18458187
IRQ,1993,19011917
IRQ,1994,19597239
IRQ,1995,20208387
IRQ,1996,20845893
IRQ,1997,21509291
IRQ,1998,22190250
IRQ,1999,22878156
IRQ,2000,23565413
IRQ,2001,24251649
IRQ,2002,24939299
IRQ,2003,25627626
IRQ,2004,26316609
IRQ,2005,27008426
IRQ,2006,27697912
IRQ,2007,28390433
IRQ,2008,29111417
IRQ,2009,29894652
IRQ,2010,30762701
IRQ,2011,31727053
IRQ,2012,32776571
IRQ,2013,33883145
IRQ,2014,35006080
IRQ,2015,36115649
IRQ,2016,37202572
IRQ,2017,38274618
ISL,1960,175574
ISL,1961,179029
ISL,1962,182378
ISL,1963,185653
ISL,1964,188983
ISL,1965,192286
ISL,1966,195570
ISL,1967,198751
ISL,1968,201488
ISL,1969,203369
ISL,1970,204438
ISL,1971,206098
ISL,1972,209137
ISL,1973,212317
ISL,1974,215209
ISL,1975,217979
ISL,1976,220154
ISL,1977,221799
ISL,1978,223537
ISL,1979,225735
ISL,1980,228138
ISL,1981,230755
ISL,1982,233860
ISL,1983,236977
ISL,1984,239511
ISL,1985,241405
ISL,1986,243180
ISL,1987,245859
ISL,1988,249740
ISL,1989,252852
ISL,1990,254826
ISL,1991,257797
ISL,1992,261057
ISL,1993,263725
ISL,1994,266021
ISL,1995,267468
ISL,1996,268916
ISL,1997,271128
ISL,1998,274047
ISL,1999,277381
ISL,2000,281205
ISL,2001,284968
ISL,2002,287523
ISL,2003,289521
ISL,2004,292074
ISL,2005,296734
ISL,2006,303782
ISL,2007,311566
ISL,2008,317414
ISL,2009,318499
ISL,2010,318041
ISL,2011,319014
ISL,2012,320716
ISL,2013,323764
ISL,2014,327386
ISL,2015,330815
ISL,2016,335439
ISL,2017,341284
ISR,1960,2114020
ISR,1961,2185000
ISR,1962,2293000
ISR,1963,2379000
ISR,1964,2475000
ISR,1965,2563000
ISR,1966,2629000
ISR,1967,2745000
ISR,1968,2803000
ISR,1969,2877000
ISR,1970,2974000
ISR,1971,3069000
ISR,1972,3148000
ISR,1973,3278000
ISR,1974,3377000
ISR,1975,3455000
ISR,1976,3533000
ISR,1977,3613000
ISR,1978,3690000
ISR,1979,3786000
ISR,1980,3878000
ISR,1981,3956000
ISR,1982,4031000
ISR,1983,4105000
ISR,1984,4159000
ISR,1985,4233000
ISR,1986,4299000
ISR,1987,4369000
ISR,1988,4442000
ISR,1989,4518000
ISR,1990,4660000
ISR,1991,4949000
ISR,1992,5123000
ISR,1993,5261000
ISR,1994,5399000
ISR,1995,5545000
ISR,1996,5692000
ISR,1997,5836000
ISR,1998,5971000
ISR,1999,6125000
ISR,2000,6289000
ISR,2001,6439000
ISR,2002,6570000
ISR,2003,6689700
ISR,2004,6809000
ISR,2005,6930100
ISR,2006,7053700
ISR,2007,7180100
ISR,2008,7308800
ISR,2009,7485600
ISR,2010,7623600
ISR,2011,7765800
ISR,2012,7910500
ISR,2013,8059500
ISR,2014,8215700
ISR,2015,8380100
ISR,2016,8546000
ISR,2017,8712400
ITA,1960,50199700
ITA,1961,50536350
ITA,1962,50879450
ITA,1963,51252000
ITA,1964,51675350
ITA,1965,52112350
ITA,1966,52519000
ITA,1967,52900500
ITA,1968,53235750
ITA,1969,53537950
ITA,1970,53821850
ITA,1971,54073490
ITA,1972,54381345
ITA,1973,54751406
ITA,1974,55110868
ITA,1975,55441001
ITA,1976,55718260
ITA,1977,55955411
ITA,1978,56155143
ITA,1979,56317749
ITA,1980,56433883
ITA,1981,56501675
ITA,1982,56543548
ITA,1983,56564074
ITA,1984,56576718
ITA,1985,56593071
ITA,1986,56596155
ITA,1987,56601931
ITA,1988,56629288
ITA,1989,56671781
ITA,1990,56719240
ITA,1991,56758521
ITA,1992,56797087
ITA,1993,56831821
ITA,1994,56843400
ITA,1995,56844303
ITA,1996,56860281
ITA,1997,56890372
ITA,1998,56906744
ITA,1999,56916317
ITA,2000,56942108
ITA,2001,56974100
ITA,2002,57059007
ITA,2003,57313203
ITA,2004,57685327
ITA,2005,57969484
ITA,2006,58143979
ITA,2007,58438310
ITA,2008,58826731
ITA,2009,59095365
ITA,2010,59277417
ITA,2011,59379449
ITA,2012,59539717
ITA,2013,60233948
ITA,2014,60789140
ITA,2015,60730582
ITA,2016,60627498
ITA,2017,60551416
JAM,1960,1628252
JAM,1961,1650806
JAM,1962,1676250
JAM,1963,1703395
JAM,1964,1730486
JAM,1965,1756266
JAM,1966,1780264
JAM,1967,1803064
JAM,1968,1825633
JAM,1969,1849414
JAM,1970,1875381
JAM,1971,1904016
JAM,1972,1934828
JAM,1973,1966700
JAM,1974,1998034
JAM,1975,2027737
JAM,1976,2055085
JAM,1977,2080538
JAM,1978,2105664
JAM,1979,2132690
JAM,1980,2163045
JAM,1981,2197583
JAM,1982,2235327
JAM,1983,2273666
JAM,1984,2308947
JAM,1985,2338638
JAM,1986,2361720
JAM,1987,2379279
JAM,1988,2393534
JAM,1989,2407720
JAM,1990,2424242
JAM,1991,2443689
JAM,1992,2465362
JAM,1993,2488782
JAM,1994,2513049
JAM,1995,2537440
JAM,1996,2561993
JAM,1997,2586827
JAM,1998,2611367
JAM,1999,2634882
JAM,2000,2656864
JAM,2001,2677011
JAM,2002,2695446
JAM,2003,2712511
JAM,2004,2728777
JAM,2005,2744673
JAM,2006,2760279
JAM,2007,2775467
JAM,2008,2790122
JAM,2009,2804082
JAM,2010,2817210
JAM,2011,2829493
JAM,2012,2840992
JAM,2013,2851807
JAM,2014,2862087
JAM,2015,2871934
JAM,2016,2881355
JAM,2017,2890299
JOR,1960,932257
JOR,1961,973083
JOR,1962,1009733
JOR,1963,1049302
JOR,1964,1101459
JOR,1965,1172550
JOR,1966,1265806
JOR,1967,1377465
JOR,1968,1498309
JOR,1969,1615277
JOR,1970,1718913
JOR,1971,1806605
JOR,1972,1881214
JOR,1973,1945626
JOR,1974,2004833
JOR,1975,2062918
JOR,1976,2120069
JOR,1977,2176135
JOR,1978,2234594
JOR,1979,2299655
JOR,1980,2374422
JOR,1981,2461193
JOR,1982,2559718
JOR,1983,2667470
JOR,1984,2780428
JOR,1985,2895985
JOR,1986,3011300
JOR,1987,3127917
JOR,1988,3252672
JOR,1989,3395023
JOR,1990,3560582
JOR,1991,3753433
JOR,1992,3968198
JOR,1993,4189431
JOR,1994,4395953
JOR,1995,4572904
JOR,1996,4716373
JOR,1997,4832267
